song,artist,genre,year,lyric_corpus
I Love You,포지션,발라드,2001,눈물 한방울도 보여선 안되겠죠
I Love You,포지션,발라드,2001,어떻게든 그댈 잡아 두고 싶은걸
I Love You,포지션,발라드,2001,이제와서 무슨 소용 있겠어요
I Love You,포지션,발라드,2001,우리 사랑 안될거라 생각했죠
I Love You,포지션,발라드,2001,의미 없는 말이 되었지만
I Love You,포지션,발라드,2001,오랜 후에서야 내게 해준
I Love You,포지션,발라드,2001,너무나도 아름다웠기에
I Love You,포지션,발라드,2001,우리 다시 만날텐데
I Love You,포지션,발라드,2001,사랑한다는 이 말 밖에는
I Love You,포지션,발라드,2001,미소로 날 떠나요
I Love You,포지션,발라드,2001,그대 그 한마디
I Love You,포지션,발라드,2001,돌이킬 수 없는 걸 잘 알고 있지만
I Love You,포지션,발라드,2001,느낀 그 떨림
I Love You,포지션,발라드,2001,해줄 말이 없네요
I Love You,포지션,발라드,2001,돌아서려 했었던 내 앞의 그대는
I Love You,포지션,발라드,2001,기억하나요 처음 그대에게
I Love You,포지션,발라드,2001,찾아낼 수 있게
I Love You,포지션,발라드,2001,언제라도 그대를 찾아낼 수 있게
I Love You,포지션,발라드,2001,이 세상 아니라도 언젠가
I Love You,포지션,발라드,2001,다신 볼 수 없는 이별인데
I Love You,포지션,발라드,2001,꿈만같은 사랑으로 다가 왔었죠
I Love You,포지션,발라드,2001,너무 쉽게 헤어질 사랑하진 마요
I Love You,포지션,발라드,2001,사랑에 빠지게 만들었던
I Love You,포지션,발라드,2001,그 미소 하나로
I Love You,포지션,발라드,2001,그 미소 하나로 언제라도 그대를
I Love You,포지션,발라드,2001,약속 하나만 해요 이렇게 아프게
I Love You,포지션,발라드,2001,언젠가 우리 다시 만나면
미안해요,김건모,발라드,2001,어둡고 험한 세상 밝게 비춰주네요
미안해요,김건모,발라드,2001,그대는 나만의 등불이여
미안해요,김건모,발라드,2001,그대가 좋아한 장미꽃 한송이조차
미안해요,김건모,발라드,2001,그대의 뜨거운 눈물이 맘에 걸려
미안해요,김건모,발라드,2001,무심한 나를 용서할수 있나요
미안해요,김건모,발라드,2001,내맘이 아파요
미안해요,김건모,발라드,2001,아직도 못다한 말 그댈 사랑해요
미안해요,김건모,발라드,2001,그대여 지금껏 그 흔한 옷한벌 못해주고
미안해요,김건모,발라드,2001,지금껏 살아요
미안해요,김건모,발라드,2001,이 못난 날 만나 얼마나 맘 고생 많았는지
미안해요,김건모,발라드,2001,보고 또 보고 싶은 나만의 사랑
미안해요,김건모,발라드,2001,그 고왔던 얼굴이 많이도 변했어요
미안해요,김건모,발라드,2001,그대는 나만의 여인이여
미안해요,김건모,발라드,2001,사는게 힘들어 모든걸 버리고 싶었지만
미안해요,김건모,발라드,2001,그대의 생일날 따뜻한 밥 한번 못 사주고
미안해요,김건모,발라드,2001,어느새 거칠은 손한번 잡아주지 못했던
미안해요,김건모,발라드,2001,건네지 못했던 나를 용서할수 있나요
또 한번 사랑은 가고,이기찬,발라드,2001,모두 잊어버린채
또 한번 사랑은 가고,이기찬,발라드,2001,멀어지는 모습
또 한번 사랑은 가고,이기찬,발라드,2001,한마디 말 앞에
또 한번 사랑은 가고,이기찬,발라드,2001,너무 한심해서
또 한번 사랑은 가고,이기찬,발라드,2001,이제 난 웃는 법까지
또 한번 사랑은 가고,이기찬,발라드,2001,다만 한가지
또 한번 사랑은 가고,이기찬,발라드,2001,오 난 이렇게
또 한번 사랑은 가고,이기찬,발라드,2001,내 모습이 이 젠
또 한번 사랑은 가고,이기찬,발라드,2001,널 보냈듯이
또 한번 사랑은 가고,이기찬,발라드,2001,헤어지잔 너의
또 한번 사랑은 가고,이기찬,발라드,2001,사랑은 가고
또 한번 사랑은 가고,이기찬,발라드,2001,너무 지겨워서
또 한번 사랑은 가고,이기찬,발라드,2001,또 한번 사랑은 가고
또 한번 사랑은 가고,이기찬,발라드,2001,또 난 눈물만 흘렸어
또 한번 사랑은 가고,이기찬,발라드,2001,멀어져만 가고
또 한번 사랑은 가고,이기찬,발라드,2001,이러는게 이젠
또 한번 사랑은 가고,이기찬,발라드,2001,눈물이 흐르고
또 한번 사랑은 가고,이기찬,발라드,2001,이별의 말들도
또 한번 사랑은 가고,이기찬,발라드,2001,다시는 맘을
또 한번 사랑은 가고,이기찬,발라드,2001,열지 못할까봐 오
또 한번 사랑은 가고,이기찬,발라드,2001,또 내 눈엔
또 한번 사랑은 가고,이기찬,발라드,2001,그 멋진 표정도
또 한번 사랑은 가고,이기찬,발라드,2001,너무 익숙해서
또 한번 사랑은 가고,이기찬,발라드,2001,많이 겪어봐서
또 한번 사랑은 가고,이기찬,발라드,2001,웃으며 보내보려고
또 한번 사랑은 가고,이기찬,발라드,2001,널 간직할게
또 한번 사랑은 가고,이기찬,발라드,2001,내가 정말 두려운 거는
또 한번 사랑은 가고,이기찬,발라드,2001,감추는 일이
또 한번 사랑은 가고,이기찬,발라드,2001,흐르는 눈물
또 한번 사랑은 가고,이기찬,발라드,2001,바라보고 있고
화장을 고치고,왁스,발라드,2001,날 보면 실망할까봐 오늘도 나는
화장을 고치고,왁스,발라드,2001,살다가 널 만나면
화장을 고치고,왁스,발라드,2001,아무것도 난 해준게 없어 받기만 했을뿐
화장을 고치고,왁스,발라드,2001,왜 사랑했는지 왜 떠나야 했는지
화장을 고치고,왁스,발라드,2001,설레이는 맘으로 화장을 다시 고치곤해
화장을 고치고,왁스,발라드,2001,어떻게든 우린 다시 사랑해 야해
화장을 고치고,왁스,발라드,2001,널 위해 남겨둔 내 사랑을 받아줘
화장을 고치고,왁스,발라드,2001,아무 소식도 없는데 세월에 변해버린
화장을 고치고,왁스,발라드,2001,이제야 알겠어  보잘것 없지만
화장을 고치고,왁스,발라드,2001,나같은 여자를 왜 사랑했는지
화장을 고치고,왁스,발라드,2001,모질게 따지고 싶어 힘든 세상에
화장을 고치고,왁스,발라드,2001,왜 떠나야 했는지 어떻게든
화장을 고치고,왁스,발라드,2001,그땐 너무 어려서 몰랐던 사랑을
화장을 고치고,왁스,발라드,2001,어떻게든 우린 다시 사랑해야해
화장을 고치고,왁스,발라드,2001,아무것도 난 해준게 없어
화장을 고치고,왁스,발라드,2001,우린 다시 사랑해야 해
화장을 고치고,왁스,발라드,2001,그래서 미안해 나같은 여자를
화장을 고치고,왁스,발라드,2001,나홀로 남겨두고 왜 연락 한번 없었느냐고
화장을 고치고,왁스,발라드,2001,하루가 지나 몇 해가 흘러도
화장을 고치고,왁스,발라드,2001,받기만 했을뿐 그래서 미안해
화장을 고치고,왁스,발라드,2001,우연히 날 찾아와 사랑만 남기고 간 너
먼곳에서,박효신,발라드,2001,눈을뜨면 새롭게 시작되는 아침을
먼곳에서,박효신,발라드,2001,함께 했던 우리의 약속들을
먼곳에서,박효신,발라드,2001,언젠간 이렇게 될 수 있길 바랬지
먼곳에서,박효신,발라드,2001,잊어버려 그게 너를 위한 일이라면
먼곳에서,박효신,발라드,2001,나는 지금 여기 있어
먼곳에서,박효신,발라드,2001,그렇지만 너에겐 보이지 않는것일뿐
먼곳에서,박효신,발라드,2001,이제 나를 잊어버릴 수 있게
먼곳에서,박효신,발라드,2001,아무일도 없었던 것처럼
먼곳에서,박효신,발라드,2001,더 이상 아프지 않게
먼곳에서,박효신,발라드,2001,바로 너의 곁에 있지
먼곳에서,박효신,발라드,2001,바로 너의 곁에 있어
먼곳에서,박효신,발라드,2001,지금 너는 내일을 믿고 있는지
먼곳에서,박효신,발라드,2001,내가 너를 지켜줄게
먼곳에서,박효신,발라드,2001,칠흙같은 밤들이 지나고
먼곳에서,박효신,발라드,2001,너의 슬픔이 모두 끝날 수 있게
먼곳에서,박효신,발라드,2001,나는 지금 여기 있지
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,두 눈에 넘쳐 흐르는
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,그때서 뉘우칠 거야
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,뜨거운 나의 눈물로
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,당신의 사랑은 나요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,이름을 불러주세요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,뒤돌아 봐 주세요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,깨끗이 씻어드릴게
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,당신은 모르실 거야
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,얼마나 사랑했는지
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,초라해 보일때에는
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,나 여기 서 있을 게요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,두 눈에 넘쳐흐르는
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,마음이 서글플 때나
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,세월이 흘러가면은
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,당신의 아픈 마음을
길,god,발라드,2001,나는 왜 이길에 서 있나
길,god,발라드,2001,돌아보지 않고 후회도 하지 않고
길,god,발라드,2001,이게 정말 나의 길인가
길,god,발라드,2001,어디로 날 데려가는지
길,god,발라드,2001,나는 무엇을 꿈꾸는가
길,god,발라드,2001,오늘도 난 걸어가고 있네
길,god,발라드,2001,무엇이 내게 정말 기쁨을 주는지
길,god,발라드,2001,이렇게 또 걸어가고 있네
길,god,발라드,2001,살아야 살아야만 하는가
길,god,발라드,2001,알 수 없지만 알 수 없지만
길,god,발라드,2001,내가 사랑하는 사람들인지
길,god,발라드,2001,나는 왜 이 길에 서 있나
길,god,발라드,2001,이 길의 끝에서 내 꿈은 이뤄질까
길,god,발라드,2001,알고 싶지만 알고 싶지만
길,god,발라드,2001,자신있게 나의 길이라고
길,god,발라드,2001,걷고 싶지만
길,god,발라드,2001,그곳은 어딘지
길,god,발라드,2001,그 꿈을 이루면 난 웃을 수 있을까
길,god,발라드,2001,만들어 가는지
길,god,발라드,2001,아직도 답을 내릴 수 없네
길,god,발라드,2001,그건 누굴 위한 꿈일까
길,god,발라드,2001,사람들은 길이 다 정해져 있는지
길,god,발라드,2001,나는 무엇을 위해
길,god,발라드,2001,말하고 싶고 그렇게 믿고
길,god,발라드,2001,걷고 싶지만 걷고 싶지만
길,god,발라드,2001,아직도 나는 자신이 없네
길,god,발라드,2001,오 지금 내가
길,god,발라드,2001,알 수 없지만
길,god,발라드,2001,돈인지 명옌지 아니면
길,god,발라드,2001,알고 싶지만
길,god,발라드,2001,어디로 어디로 가는 걸까
길,god,발라드,2001,내가 가는 이 길이 어디로 가는지
길,god,발라드,2001,아니면 자기가 자신의 길을
다시 사랑한다 말할까,김동률,발라드,2001,조금 멀리 돌아왔지만
다시 사랑한다 말할까,김동률,발라드,2001,시간이 가는 줄 몰랐다고
다시 사랑한다 말할까,김동률,발라드,2001,그땐 우리 너무 어렸었다며
다시 사랑한다 말할까,김동률,발라드,2001,나에게 제일 쉬운 일이라
다시 사랑한다 말할까,김동률,발라드,2001,밤새 한숨도 못 자 엉망이라며
다시 사랑한다 말할까,김동률,발라드,2001,기다려왔다고
다시 사랑한다 말할까,김동률,발라드,2001,수줍게 웃는 얼굴
다시 사랑한다 말할까,김동률,발라드,2001,불쑥 나도 몰래 눈물이 흘러
다시 사랑한다 말할까,김동률,발라드,2001,어쩌면 이렇게도 그대로일까
다시 사랑한다 말할까,김동률,발라드,2001,불쑥 나도 몰래 가슴이 시려
다시 사랑한다 말할까,김동률,발라드,2001,지난 얘기들로 웃음짓다가
다시 사랑한다 말할까,김동률,발라드,2001,운명이었다고
다시 사랑한다 말할까,김동률,발라드,2001,나에게 제일 힘든 일이라
다시 사랑한다 말할까,김동률,발라드,2001,널 기다리는게
다시 사랑한다 말할까,김동률,발라드,2001,널 사랑하는게
다시 사랑한다 말할까,김동률,발라드,2001,생각 조차 할 수 없었다고
다시 사랑한다 말할까,김동률,발라드,2001,받아주겠냐고
다시 사랑한다 말할까,김동률,발라드,2001,다시 사랑한다 말할까
다시 사랑한다 말할까,김동률,발라드,2001,편하게 받아주겠냐고
다시 사랑한다 말할까,김동률,발라드,2001,아직 혼자라는 너의 그 말에
다시 사랑한다 말할까,김동률,발라드,2001,언젠가는 내게 돌아올
다시 사랑한다 말할까,김동률,발라드,2001,어제 나의 전활 받고서
다시 사랑한다 말할까,김동률,발라드,2001,널 잊는다는 게
다시 사랑한다 말할까,김동률,발라드,2001,내 삶에 이유란 말야
다시 사랑한다 말할까,김동률,발라드,2001,괜한 우려였는지
다시 사랑한다 말할까,김동률,발라드,2001,잘있었냔 인사가 무색할 만큼
다시 사랑한다 말할까,김동률,발라드,2001,좋은 친구처럼
다시 사랑한다 말할까,김동률,발라드,2001,그땐 사랑인줄 몰랐었다며
다시 사랑한다 말할까,김동률,발라드,2001,내삶에 전부라
다시 사랑한다 말할까,김동률,발라드,2001,항상 미안했단 너의 그 말에
다시 사랑한다 말할까,김동률,발라드,2001,나에겐 제일 쉬운 일이라
다시 사랑한다 말할까,김동률,발라드,2001,어쩔 수 없다고 말야
다시 사랑한다 말할까,김동률,발라드,2001,서먹한 내가 되려 어색했을까
다시 사랑한다 말할까,김동률,발라드,2001,마치 어제 만난 것처럼
다시 사랑한다 말할까,김동률,발라드,2001,여전히 난 부족하지만
다시 사랑한다 말할까,김동률,발라드,2001,다시 태어나도
다시 사랑한다 말할까,김동률,발라드,2001,가끔 내 소식을 들을때마다
Special Night,양파,발라드,2001,어두운 내 맘도
Special Night,양파,발라드,2001,나 그대에게 다 감사해요
Special Night,양파,발라드,2001,나 그댈 사랑해요
Special Night,양파,발라드,2001,그냥 말없이 눈 감아요
Special Night,양파,발라드,2001,친구 사인 너무 힘들어
Special Night,양파,발라드,2001,조심스레 눈뜨면 거짓말처럼
Special Night,양파,발라드,2001,조심스레 꿈 깨면 거짓말처럼
Special Night,양파,발라드,2001,곁에 있어도 너무 보고 싶어
Special Night,양파,발라드,2001,나 두 번 다시 후횐 않겠죠
Special Night,양파,발라드,2001,아무 약속 없는
Special Night,양파,발라드,2001,내 안에 그대 영원하겠죠
Special Night,양파,발라드,2001,이 모든 게
Special Night,양파,발라드,2001,나 그대에게 다 고백할게
Special Night,양파,발라드,2001,우리 행복으로 숨쉬죠
Special Night,양파,발라드,2001,바라만 봐도 좋은 그대
Special Night,양파,발라드,2001,사라져 버리진 않겠지요
Special Night,양파,발라드,2001,이런 순간이 다신 없겠죠
Special Night,양파,발라드,2001,그대와 함께라면 이젠
Special Night,양파,발라드,2001,사랑하게 되는 운명이죠
Special Night,양파,발라드,2001,먼 훗날 우리 지금 모습처럼
Special Night,양파,발라드,2001,내 모든 걸
제발,이소라,발라드,2001,화만 내서 더 미안해
제발,이소라,발라드,2001,모든걸 말할수 없잖아
제발,이소라,발라드,2001,어떻게든 다시 돌아오길 부탁해
제발,이소라,발라드,2001,잊지 말고 다시 돌아오길 부탁해
제발,이소라,발라드,2001,기다릴게 너를 하지만
제발,이소라,발라드,2001,멀어지지마 더 가까이
제발,이소라,발라드,2001,아직도 눈물 흘리며 널 생각해
제발,이소라,발라드,2001,늘 참지 못하고 투정 부린 것 미안해
제발,이소라,발라드,2001,처음으로 다시 돌아가길 바랄게
제발,이소라,발라드,2001,잊지 못해 너를 있잖아
제발,이소라,발라드,2001,그렇게 웃고 울었던 기억들이
제발,이소라,발라드,2001,많이 사랑하면 할수록
제발,이소라,발라드,2001,마지막 얘길 할테니 좀 들어봐
제발,이소라,발라드,2001,멀어지지마 더 가까이 제발
제발,이소라,발라드,2001,지워지는게 난 싫어
제발,이소라,발라드,2001,나만 원한다고 했잖아
제발,이소라,발라드,2001,다른 사랑으로 잊혀져
제발,이소라,발라드,2001,너무 늦어지면은 안돼
제발,이소라,발라드,2001,헤어지면 가슴 아플거라 생각해
Baby Baby,조규찬,발라드,2001,지쳐 떠나버린 그대
Baby Baby,조규찬,발라드,2001,그대없는 내가 나을것 같다며
Baby Baby,조규찬,발라드,2001,오늘이 내게는 오랜 기다림
Baby Baby,조규찬,발라드,2001,또다시 일년을 버틸수 있게
Baby Baby,조규찬,발라드,2001,그대에게는 우연같은 만남
Baby Baby,조규찬,발라드,2001,그댈 멀리서 혼자 바라보는 모습
Baby Baby,조규찬,발라드,2001,아무런 기대없이 이렇게
Baby Baby,조규찬,발라드,2001,일년에 단 한번만이라 해도
Baby Baby,조규찬,발라드,2001,차갑기만 했던 사람이
Baby Baby,조규찬,발라드,2001,해마다 오는 처음 만난 날엔
Baby Baby,조규찬,발라드,2001,사진 한장에 웃고 우는 모습
Baby Baby,조규찬,발라드,2001,이젠 나 없이도 행복할텐데
Baby Baby,조규찬,발라드,2001,그댈 만날수만 있다면
Baby Baby,조규찬,발라드,2001,세상 모든게 의미없는 것처럼
Baby Baby,조규찬,발라드,2001,이런 나를 이해할수 없겠죠
Baby Baby,조규찬,발라드,2001,오 그럴수 있잖아요
Baby Baby,조규찬,발라드,2001,그대 와주면 돼요
Baby Baby,조규찬,발라드,2001,바라기만 했던 사람이
Baby Baby,조규찬,발라드,2001,그댈 너무 보고싶은걸
Baby Baby,조규찬,발라드,2001,이런 나를 상상할 수 없겠죠
Baby Baby,조규찬,발라드,2001,그대 없는 내가 나을것 같다며
Baby Baby,조규찬,발라드,2001,그대에게는 우연같은 만남
Baby Baby,조규찬,발라드,2001,언제나 걷던 그길로
Baby Baby,조규찬,발라드,2001,해마다 오는 그대의 날엔
내게 오는 길,성시경,발라드,2001,이젠 어떻게 내 맘 표현해야 하나
내게 오는 길,성시경,발라드,2001,꼭 오늘처럼 지켜갈게요
내게 오는 길,성시경,발라드,2001,설레는 마음에 몰래
내게 오는 길,성시경,발라드,2001,함께 걷는 이 길
내게 오는 길,성시경,발라드,2001,그댈 볼 수 있으니
내게 오는 길,성시경,발라드,2001,걷고 있는 그대
내게 오는 길,성시경,발라드,2001,사랑한다는 그 말 아껴둘 걸 그랬죠
내게 오는 길,성시경,발라드,2001,그대 모습 바라보면서
내게 오는 길,성시경,발라드,2001,이 좋은 하늘 아래 우리만 남도록
내게 오는 길,성시경,발라드,2001,사랑할 수 있나요 내가 다가간만큼
내게 오는 길,성시경,발라드,2001,그댈 떠난 사람
내게 오는 길,성시경,발라드,2001,나 그때까지 기다릴테니
내게 오는 길,성시경,발라드,2001,괜찮아요 내가 사랑할테니
내게 오는 길,성시경,발라드,2001,이 맘으로 그대 사랑할게요
내게 오는 길,성시경,발라드,2001,사랑이 아니라해도 괜찮아요
내게 오는 길,성시경,발라드,2001,다시 추억으로 끝나지않게
내게 오는 길,성시경,발라드,2001,내 안에 담아요
내게 오는 길,성시경,발라드,2001,눈물이 또 남아있다면 모두 흘려버려요
내게 오는 길,성시경,발라드,2001,지금 곁에서 딴 생각에 잠겨
내게 오는 길,성시경,발라드,2001,그만 잊으려고 애쓰지마요
내게 오는 길,성시경,발라드,2001,이젠 내게 와줘요 내게 기댄 마음
내게 오는 길,성시경,발라드,2001,모든 것이 변해가도
내게 오는 길,성시경,발라드,2001,또 다른 말로는 설명 할 수 없죠
내게 오는 길,성시경,발라드,2001,날 받아주기가 아직 힘든가요
좋은 사람 (Feat. 김형중),토이,발라드,2001,넌 웃었고 난 밤 지새웠지
좋은 사람 (Feat. 김형중),토이,발라드,2001,하지만 그게 바로 내 마음인걸
좋은 사람 (Feat. 김형중),토이,발라드,2001,친구들 지겹다 말하지
좋은 사람 (Feat. 김형중),토이,발라드,2001,우리들 아는 친구 모두 모인 밤
좋은 사람 (Feat. 김형중),토이,발라드,2001,네가 웃으면 나도 좋아
좋은 사람 (Feat. 김형중),토이,발라드,2001,우리들 연인같다 장난쳤을 때
좋은 사람 (Feat. 김형중),토이,발라드,2001,그가 너의 마음을 아프게 했니
좋은 사람 (Feat. 김형중),토이,발라드,2001,널 볼 수만 있다면
좋은 사람 (Feat. 김형중),토이,발라드,2001,울었던 얼굴 같은걸
좋은 사람 (Feat. 김형중),토이,발라드,2001,네가 좋으면 나도 좋아
좋은 사람 (Feat. 김형중),토이,발라드,2001,늘 너의 뒤에서 늘 널 바라보는
좋은 사람 (Feat. 김형중),토이,발라드,2001,나에겐 세상 젤 소중한 너인데
좋은 사람 (Feat. 김형중),토이,발라드,2001,넌 장난이라 해도
좋은 사람 (Feat. 김형중),토이,발라드,2001,오늘은 무슨일 인거니
좋은 사람 (Feat. 김형중),토이,발라드,2001,위로 밖에 못하는 나
좋은 사람 (Feat. 김형중),토이,발라드,2001,널 볼수만 있다면 나
좋은 사람 (Feat. 김형중),토이,발라드,2001,널 기다렸던 날 널 보고 싶던 밤
좋은 사람 (Feat. 김형중),토이,발라드,2001,고마워 오빤 너무 좋은 사람이야
좋은 사람 (Feat. 김형중),토이,발라드,2001,그대 먼곳만 보네요
좋은 사람 (Feat. 김형중),토이,발라드,2001,혹시 넌 기억하고 있을까
좋은 사람 (Feat. 김형중),토이,발라드,2001,네 옆에 그를 보며
좋은 사람 (Feat. 김형중),토이,발라드,2001,자판기 커피를 내밀어
좋은 사람 (Feat. 김형중),토이,발라드,2001,나완 너무 다른 난 초라해지는
좋은 사람 (Feat. 김형중),토이,발라드,2001,그 한마디에 난 웃을뿐
좋은 사람 (Feat. 김형중),토이,발라드,2001,술취한 널 데리러 온 그를 내게
좋은 사람 (Feat. 김형중),토이,발라드,2001,나는 혼자여도 괜찮아
좋은 사람 (Feat. 김형중),토이,발라드,2001,그게 내가 가진 몫인것만 같아
좋은 사람 (Feat. 김형중),토이,발라드,2001,그 속에 감춰온 내 맘을 담아
좋은 사람 (Feat. 김형중),토이,발라드,2001,내겐 벅찬 행복 가득한데
좋은 사람 (Feat. 김형중),토이,발라드,2001,내 친구 학교 앞에 놀러왔던 날
좋은 사람 (Feat. 김형중),토이,발라드,2001,인사시켰던 나의 생일 날
좋은 사람 (Feat. 김형중),토이,발라드,2001,혹시 넌 그날 내 맘을 알까
좋은 사람 (Feat. 김형중),토이,발라드,2001,널 울리는 사람과
좋은 사람 (Feat. 김형중),토이,발라드,2001,늘 같은 노랠 부르는 나에게
좋은 사람 (Feat. 김형중),토이,발라드,2001,그에게 널 부탁한다는 말 밖에
하루,김범수,발라드,2001,이렇게 또 하루가 지나가네요
하루,김범수,발라드,2001,사랑이 날 또 아프게해요
하루,김범수,발라드,2001,그래 그댄 눈 가린채
하루,김범수,발라드,2001,이렇게 아픈데
하루,김범수,발라드,2001,그렇게 사랑했던
하루,김범수,발라드,2001,사랑이 날 또 아프게 하네요
하루,김범수,발라드,2001,차라리 편할 테죠
하루,김범수,발라드,2001,이렇게 또 하루가
하루,김범수,발라드,2001,하지만 그날까지
하루,김범수,발라드,2001,정말 내가 괜찮을까요
하루,김범수,발라드,2001,사랑은 잔인하게 떠나가네요
하루,김범수,발라드,2001,다시는 못쓰게된 내 가슴은
하루,김범수,발라드,2001,추억마저 잊어달라며
하루,김범수,발라드,2001,변할 수도 있을 거에요
하루,김범수,발라드,2001,내가 어찌 살아낼까요
하루,김범수,발라드,2001,다시는 못쓰게 된 내 가슴은
하루,김범수,발라드,2001,그래도 이 세상에
하루,김범수,발라드,2001,참을 수가 없는 아픔도 기억도
하루,김범수,발라드,2001,그대가 한 그 인사처럼
하루,김범수,발라드,2001,잊을 수도 있을거예요
하루,김범수,발라드,2001,저 바람도 매일이 다른데
하루,김범수,발라드,2001,살고 싶단 행복을 준건
하루,김범수,발라드,2001,너무나도 고마웠어요
하루,김범수,발라드,2001,모르는 척 떠나는게
하루,김범수,발라드,2001,벌써 그댈 보고 싶어요
하루,김범수,발라드,2001,사랑이 날 또 울게 하네요
하루,김범수,발라드,2001,사랑은 꿈을 깨듯 허무하네요
하루,김범수,발라드,2001,그대처럼 나도 변하겠죠
하루,김범수,발라드,2001,남겨진 모든 걸 가져가줘요
사진속에 담긴 추억,임재범,발라드,2001,모든것이 멀어만지네
사진속에 담긴 추억,임재범,발라드,2001,어둠이 다가오네
사진속에 담긴 추억,임재범,발라드,2001,멀리 떠나갔지만
사진속에 담긴 추억,임재범,발라드,2001,그대만을 사랑해
사진속에 담긴 추억,임재범,발라드,2001,눈 감으면 그대가
사진속에 담긴 추억,임재범,발라드,2001,내 곁에 있는데
사진속에 담긴 추억,임재범,발라드,2001,사진 속에 담긴 추억들도
사진속에 담긴 추억,임재범,발라드,2001,내 사랑 나의 사랑
사진속에 담긴 추억,임재범,발라드,2001,그대 그리움이
사진속에 담긴 추억,임재범,발라드,2001,흘러만 가는 시간처럼
사진속에 담긴 추억,임재범,발라드,2001,희미해진 불빛속에
사진속에 담긴 추억,임재범,발라드,2001,아득하게만 느껴지는
사진속에 담긴 추억,임재범,발라드,2001,그대 마음처럼
사진속에 담긴 추억,임재범,발라드,2001,안타까운 마음만 주네
사진속에 담긴 추억,임재범,발라드,2001,떠나버린 그대여
사진속에 담긴 추억,임재범,발라드,2001,이젠 이별뒤에 남겨둔
사진속에 담긴 추억,임재범,발라드,2001,나의 기억속에 남겨진
사진속에 담긴 추억,임재범,발라드,2001,이젠 정말 잊어야만해
사진속에 담긴 추억,임재범,발라드,2001,이젠 잊어야만해
사진속에 담긴 추억,임재범,발라드,2001,이젠 잊어야만 해
사진속에 담긴 추억,임재범,발라드,2001,나의 맘에 쌓이고
사진속에 담긴 추억,임재범,발라드,2001,소리없는 슬픔만
사진속에 담긴 추억,임재범,발라드,2001,나의 웃음 흩어져가네
편지 (Original Ver.),최재훈,발라드,2001,그럼 나의 사랑도 힘든 세상에다 두고 갈거야
편지 (Original Ver.),최재훈,발라드,2001,사랑했어 그래서 내가 미치기 전에 멈춰야만 했어 나를
편지 (Original Ver.),최재훈,발라드,2001,깨우지마 널 잊게 될테니 가엾은 날 너무 욕하지는마
편지 (Original Ver.),최재훈,발라드,2001,사랑했어 그래서 내가 미치기 전에
편지 (Original Ver.),최재훈,발라드,2001,그림자로 살아갈 만큼 강한 내가 아니야
편지 (Original Ver.),최재훈,발라드,2001,내 영혼이 내 몸을 벗고 자유롭게 될거야
편지 (Original Ver.),최재훈,발라드,2001,이 세상은 감히 널 선택한 벌이 었나봐
편지 (Original Ver.),최재훈,발라드,2001,널 다치게 할까봐 끝도 없이 달릴 사랑때문에
편지 (Original Ver.),최재훈,발라드,2001,널 처음 본 날 영화처럼 스쳐가 내 운명을 돌려놓은 그날이
편지 (Original Ver.),최재훈,발라드,2001,니가 없는 곳에 태어날거야 워
편지 (Original Ver.),최재훈,발라드,2001,멈춰야만 했어 나도 내 사랑이 힘에 겨워서
편지 (Original Ver.),최재훈,발라드,2001,이젠 멈춰진 거야 나도 내 사랑도 정말 힘에 겨웠어
편지 (Original Ver.),최재훈,발라드,2001,널 갖지 못한 나 슬픔이 많던 나 모두 함께 태워 뿌려줘
편지 (Original Ver.),최재훈,발라드,2001,내가 너로 인해 떠났다고 힘들어도마 그저 새로 시작하고 싶었어
하나의 사랑,박상민,발라드,2001,함께 할 수 없는 사랑을
하나의 사랑,박상민,발라드,2001,오직 내가 꿈꿔왔던건
하나의 사랑,박상민,발라드,2001,그대라는 단 하나의 사랑
하나의 사랑,박상민,발라드,2001,그대 뒷모습 바라보고 있어
하나의 사랑,박상민,발라드,2001,날 바라보는 그대 눈빛 속에
하나의 사랑,박상민,발라드,2001,영원히 머물고 싶어
하나의 사랑,박상민,발라드,2001,돌아서서 젖어오는 슬픔을
